Ca,x
1.21205961992014,0.917767510017291
1.21205919368664,0.917752543903352
1.21205868836955,0.917734971903837
1.21205809031996,0.917714330683471
1.21205738322791,0.917690086617407
1.212056308917,0.917653524199325
1.21205498471088,0.917608854634886
1.21205335311004,0.917554380255879
1.21205134346139,0.917488106566829
1.21204984917114,0.917439395110412
1.21204814670954,0.917384470440261
1.21204620754698,0.917322634111231
1.21204399941755,0.917253135146021
1.21204186053886,0.917186715998444
1.21203947071081,0.917113519391278
1.21203680144468,0.917032990844812
1.21203382131166,0.916944560458857
1.21203063802316,0.916851757671905
1.21202710337254,0.916750635134326
1.21202318090441,0.916640686728304
1.21201883102592,0.916521422007855
1.21201380996862,0.916387064400727
1.21200822879852,0.916241655594904
1.21200203172631,0.916084774038
1.21199515916577,0.915916071514369
1.21198643789811,0.915709428986453
1.21197666181249,0.91548693353403
1.21196572766121,0.915248571247531
1.21195352841412,0.914994551574865
1.211943145336,0.914787412909206
1.21193188699494,0.914571465642578
1.21191970232365,0.914347111742079
1.21190654100613,0.914114841424574
1.21189293500681,0.91388483523493
1.21187834105683,0.913648634903135
1.21186271956431,0.913406878969932
1.21184603355915,0.913160258740068
1.2118263591965,0.91288355441519
1.2118053087833,0.912602865917668
1.21178284767878,0.912319260865996
1.21175894755546,0.91203382391651
1.21172728335967,0.91167898987343
1.21169334790856,0.911325040376454
1.21165713200007,0.910973924760866
1.2116186433008,0.910627476783897
1.21157974841659,0.91030222079022
1.21153883319069,0.909984107101852
1.21149594422596,0.909674315999105
1.21145113919136,0.909373871268578
1.2114069210578,0.909098256107228
1.21136110401378,0.908832443129882
1.21131375887129,0.908576921329777
1.21126496139141,0.908332065722426
1.21121173956521,0.908084462376597
1.21115707432939,0.907849344296525
1.21110106699813,0.907626803011929
1.21104382049968,0.90741683287685
1.2109771048941,0.907192439791481
1.21090906385664,0.906984050245837
1.21083984914065,0.906791315152981
1.21076960955609,0.906613803979284
1.21067602233058,0.906402910075269
1.2105812319127,0.906216188329604
1.21048553775404,0.906052310480767
1.21038922157913,0.905909899230611
1.210259923141,0.905750605637376
1.21013055633527,0.905623912374107
1.21000163651607,0.905526652881311
1.20987362080537,0.90545582600574
1.20975803531895,0.905411912643021
1.20964380248126,0.905385671091142
1.20953115609526,0.905375284782198
1.20942029941187,0.905379086118252
1.20930973374688,0.905395900467538
1.20920135084895,0.905424327198368
1.20909528299673,0.905463053462574
1.20899164042198,0.905510893868881
1.20888331851575,0.905571097382901
1.20877797681356,0.905639374391531
1.20867568375486,0.905714674958529
1.20857648959295,0.905796065395434
1.20847074616568,0.905891879563198
1.20836883799522,0.905993112480068
1.20827077379154,0.906098904684636
1.20817654700079,0.906208504092409
1.20807489413946,0.906335811897537
1.20797804833945,0.906466309176475
1.20788595011031,0.906599293167509
1.20779852775399,0.906734160532289
1.20770347784043,0.906891241209496
1.20761439029121,0.907049466876206
1.20753111652417,0.907208273340383
1.20745349985744,0.907367188491159
1.20736883684293,0.907554614442316
1.20729157364891,0.907741109433959
1.20722143130533,0.907926240610394
1.20715812952209,0.908109660600941
1.20708957029188,0.908331368063323
1.20703032872826,0.908549709295682
1.20697990874444,0.908764390647596
1.20693782656018,0.908975198836817
1.2068958321514,0.909235913783232
1.20686549966505,0.909490013445194
1.20684595895717,0.909737399989255
1.20683638330999,0.909978047263202
1.20683715859928,0.910266365303911
1.20685058994588,0.910544553602996
1.20687538676885,0.910812805446521
1.20691035319583,0.911071357299332
1.20697138859594,0.911403800140857
1.20704634682063,0.911719913517153
1.20713304598007,0.912020406622073
1.20722953913293,0.912305994005979
1.20739650103811,0.912725524734288
1.20757761262837,0.913112763068076
1.20776813391492,0.913470186987078
1.20796418493277,0.913800117569402
1.20815575673865,0.914094592465108
1.20834726260319,0.914367244690313
1.20853686167104,0.914619732978396
1.20872309476726,0.914853587175486
1.20891034398767,0.915076638046893
1.20909186500319,0.915282815195713
1.20926695870659,0.915473429067772
1.20943513416312,0.915649683713517
1.20960816378018,0.915824725546206
1.20977258265863,0.915985665863121
1.20992831888318,0.916133665885454
1.2100754188926,0.916269787190648
1.21022665903213,0.916406279034317
1.21036800429086,0.916530871188959
1.21049980395868,0.916644618770364
1.21062245889926,0.916748480041862
1.210748874979,0.916853615387513
1.21086511045216,0.916948650518042
1.2109718053945,0.917034567706356
1.21106959799033,0.917112251103693
1.21117365818346,0.917193835593061
1.21126733418502,0.91726635979787
1.21135154687293,0.917330838252028
1.21142716208864,0.917388169626076
1.21149806699685,0.917441457619637
1.21156127192961,0.917488581190724
1.21161756402152,0.917530257750278
1.21166766132221,0.917567119400536
1.2117074597347,0.917596252776628
1.21174330812419,0.917622381399161
1.21177558528363,0.917645816681083
1.21180463640178,0.917666836914816
1.21181806980643,0.917676533898228
1.21183081018636,0.917685717266721
1.21184289244436,0.917694414718488
1.21185434984895,0.917702653299009
1.21186049444897,0.917707069256565
1.21186645907357,0.917711356022917
1.21187224897704,0.91771552040026
1.21187786935463,0.91771957188433
1.21188324882737,0.917723469371252
1.21188847375253,0.917727293970221
1.21189354968188,0.917731087124319
1.21189848313713,0.917734927349647
1.21206196288268,0.917850118484933
