Ca,x
0.356139536302136,0.345098993076109
0.356139506924276,0.34507424943892
0.356139459385914,0.345034331904886
0.356139382305169,0.344969893901075
0.356139256967244,0.344865858039065
0.356139059206625,0.344703575583926
0.356138741941205,0.344447015218519
0.356138230704279,0.344043508283859
0.356137402641983,0.343414780786911
0.356136446688121,0.342721789203139
0.356135066385257,0.341773618642499
0.356133071118468,0.340495602640384
0.356130191100917,0.338805092587031
0.356126006286259,0.336592127182022
0.356120032172139,0.333793663438284
0.356111624408722,0.330352786063659
0.356100013155826,0.326241654321212
0.356081589930962,0.320699762336841
0.356056374949921,0.314338732012547
0.356022959684546,0.307254091099114
0.355980012706004,0.29956326743719
0.355917867165401,0.290210678905233
0.355840281956513,0.280409950396476
0.355746080271673,0.270319963351711
0.355634386070134,0.260076685346361
0.355563574323801,0.254285830480066
0.355486951196281,0.248499459166294
0.355404465382488,0.242732580640037
0.355316085311467,0.236998367584572
0.355233317571392,0.231982196234083
0.355145963960824,0.227007212963122
0.355054034014551,0.222079481907469
0.354957545095865,0.217204316079163
0.35484644154008,0.211920321656419
0.354729918312307,0.206710457530451
0.354608024406525,0.201579198758937
0.354480815936998,0.196530306965293
0.354262014469578,0.188477147706498
0.354029533713435,0.180661772359458
0.353783704628806,0.173091290704088
0.353524882009864,0.165770044428875
0.353132587724083,0.155728965694477
0.352715580935841,0.146201750082567
0.352275028173761,0.137182057504481
0.351812108739925,0.128659095844565
0.351112934215146,0.11729554316996
0.350373745015199,0.106871223581779
0.349597831588866,0.0973315648535944
0.348788347472301,0.0886192274185177
0.347530429467956,0.0770812401841221
0.346214129604467,0.067054237772958
0.344847697371359,0.0583623614128651
0.343438533987409,0.0508432343797558
0.341521470354274,0.0424555787003137
0.339554370521136,0.0355612351992021
0.337548385416148,0.0299043711569171
0.335512854550077,0.0252692998916663
0.333017561486567,0.0207654029785806
0.330501458742878,0.0172373269431741
0.327973494435105,0.0144761990946171
0.325440716260099,0.0123169877367118
0.322105894363689,0.0101760965016065
0.318781678576922,0.00863227567112841
0.315474956869992,0.00752051102274741
0.312190621741887,0.00672150454468803
0.306758778824088,0.00586012033078934
0.301408740573497,0.00537655974947367
0.296145850869999,0.0051124788898937
0.290972489397562,0.00497691044411893
0.279125919594916,0.0049048820216481
0.26777273485008,0.00497704887039913
0.256897167438844,0.00509118461647528
0.246480731104153,0.00522405414849193
0.227004028254862,0.00552182161114544
0.209142662029988,0.00585852030807096
0.192769193144828,0.00623703413031095
0.177766963062321,0.00666344822389324
0.154498238956639,0.00754550703063309
0.134603729191871,0.00863949574099851
0.117656556133934,0.0100024484309022
0.103298798183931,0.0117061017326139
0.0928372580776484,0.0135044459161959
0.0839037827205855,0.0156885857494033
0.0763734653219128,0.0183411741292633
0.0701476016225673,0.0215570372375175
0.0664026162255727,0.0243036948686433
0.0632842679706705,0.0274449737170831
0.0607771307562264,0.0310229099115236
0.0588706654266022,0.0350775004033501
0.0580669472766239,0.0375545925242136
0.0574467157964047,0.0401951352209449
0.0570094841562021,0.0430028512919921
0.0567549002707991,0.0459803890754344
0.0566974745969201,0.0474711182868451
0.0566820761836443,0.0490013517036667
0.0567086696624814,0.05057102783357
0.0567772143212146,0.0521800038791144
0.0568685631652426,0.0535801889114366
0.056990230640824,0.0550084890869389
0.0571421760402152,0.0564646701820625
0.0573243519926704,0.0579484529737062
0.0575704533762622,0.0596838759889962
0.0578561558728285,0.0614546218992592
0.0581813473188356,0.063260055292968
0.0585458983112053,0.0650994678102612
0.0591405064682584,0.0678098328371203
0.0598161118644272,0.0705866261118245
0.0605721062102107,0.073427001676808
0.0614077844129882,0.0763278668782603
0.0628080173622857,0.0807825619172563
0.0643823324158576,0.0853537925524407
0.0661270418115111,0.0900289465958554
0.0680379284800359,0.0947948805633192
0.0707973950360878,0.101181615922473
0.0738242491727383,0.10767168305903
0.0771051127106771,0.114235082882911
0.0806254584985993,0.120842737318192
0.0852702967427321,0.129006510083021
0.0902247382512945,0.137148646651316
0.0954571489617361,0.145226928851835
0.100935309007144,0.153204065453945
0.108242951590293,0.163201740059308
0.115832794844625,0.17292767214575
0.123640777761103,0.182339302323673
0.131606139674558,0.191405686841553
0.141504649401725,0.202019322134092
0.151459516256225,0.212058586916138
0.161386509737702,0.221514222354969
0.171212520063063,0.230390378844487
0.182686079289388,0.24021112364536
0.193843530229357,0.249259711808925
0.204618020897901,0.257574330353932
0.214959576974247,0.26520009622107
0.227056360756078,0.273716090216076
0.238403383832346,0.281342911364075
0.248983648158704,0.288163873709008
0.258798415913149,0.294259360147866
0.269058129418939,0.300407348275431
0.278384670156433,0.305810644002554
0.286827383348907,0.310557814829677
0.294442643268699,0.314728474657823
0.302575272680078,0.319070867239135
0.309708034932174,0.322788905207721
0.315944102871797,0.325972900542326
0.321381752622251,0.328700254209555
0.326873950356404,0.33141001087708
0.331525474358169,0.333670626875487
0.335456663981341,0.33555722724882
0.338773300507179,0.337132146141759
0.342045721048708,0.338671361994936
0.344709720696668,0.339913738515152
0.346875597140683,0.34091688272954
0.348634686406208,0.341727086943429
0.350379561266516,0.342526762538225
0.351720625300424,0.343138709360367
0.352750645930415,0.343607147465405
0.353541397699995,0.34396588185059
0.354226441358299,0.344275970972331
0.354731031921231,0.344504038491148
0.355102688435796,0.344671775301133
0.355376444565365,0.344795292108938
0.356139583586131,0.345138913240943
