Ca,x
0.289407436538984,0.278842569767065
0.289407397727339,0.278819655120246
0.289407335155706,0.278782795917605
0.289407234114787,0.278723474011457
0.289407070617407,0.278627996728003
0.289406806589129,0.278475172645404
0.289406381307391,0.278231796231367
0.289405694835003,0.277846442646895
0.289404584960839,0.277242525696061
0.289403382562377,0.276611777286328
0.289401688171053,0.275759418647266
0.289399305213173,0.274624382769255
0.289395967571167,0.273140185661257
0.289390907204174,0.271076703251769
0.289383770987902,0.268459017580229
0.289373862402359,0.265237786579239
0.289360368940901,0.261394482504385
0.289339644206401,0.256315134572947
0.289311824915077,0.2505269446206
0.289275599939712,0.244129498513672
0.28922976512221,0.2372384350686
0.289167744792213,0.229317253127957
0.289092008115745,0.221094080776814
0.289001714914786,0.212693551549153
0.288896267892065,0.204220778821727
0.288836468306508,0.199896249749571
0.288772587281656,0.19558522572232
0.288704605301436,0.191296281749455
0.288632513385272,0.187036995409908
0.288560728601491,0.183051639990288
0.288485293408253,0.179103531763621
0.288406221503977,0.175196987564696
0.288323532160631,0.171335778173556
0.288227359923408,0.167099164730354
0.288126784317662,0.162926499875487
0.288021851235378,0.158821025093984
0.287912611878493,0.154785432995475
0.287704794008348,0.14768744533452
0.287483500460297,0.140833332407801
0.287249122734689,0.134228852443013
0.287002076524138,0.127876720063278
0.286653607292464,0.119797288891366
0.286284428985689,0.112162281204534
0.285895611600523,0.104962541756649
0.285488225573151,0.0981855990520775
0.284864967040674,0.0890558329126294
0.284207863682758,0.0807370229411404
0.283519953138927,0.0731747760807647
0.282804116650716,0.0663136398250842
0.281606332182194,0.0566500100024733
0.280353990276531,0.0484293077207762
0.279056094451225,0.0414546061620287
0.27772053543862,0.0355493789799574
0.275878866831131,0.0290290651851172
0.27399548965836,0.0238388729219936
0.272081847438045,0.0197143465844772
0.270147188469702,0.0164408365577137
0.267988134327642,0.0135999862853553
0.265820335284371,0.0114060967630648
0.263650024128781,0.00971313137489381
0.261482016708733,0.00840773462455348
0.25856319728533,0.00710740005648089
0.255661928167292,0.00619624112748563
0.252782899978752,0.00555961642015645
0.249929311876564,0.00511691277026737
0.245036015958334,0.00465030252251584
0.240232152103975,0.00441800979798493
0.235520546002498,0.00431383874535377
0.230901857137574,0.00428078990567828
0.219686856305694,0.00433951725491489
0.20903623182158,0.00447736784718832
0.198924991659458,0.00463903497720087
0.189327365682274,0.0048167752028545
0.167066984890701,0.00533296498738544
0.147601537176266,0.00595372308288796
0.130607163552363,0.00670130248435237
0.11580299440144,0.0076041571922334
0.102421329116957,0.0087499567197709
0.0909283362549592,0.0101502810344139
0.0811255150358438,0.0118623301976669
0.072848112467608,0.0139531980761206
0.0671851129961111,0.0159699386156906
0.0623716099451726,0.0183271918068128
0.0583609525455994,0.0210697257860046
0.0551159556544259,0.0242417029690888
0.0535150265526663,0.0263811663920483
0.0521772673929649,0.0286989010299173
0.0510981513140562,0.0312004987097269
0.0502736721122079,0.0338899523024783
0.0499622065383823,0.0352735547334029
0.0497103031178025,0.0367025276057062
0.0495175591864235,0.0381767393451121
0.0493835717509694,0.0396959247106489
0.0493310590537255,0.040632326463775
0.0492996166306271,0.0415847793483955
0.0492891522641244,0.0425531508690746
0.0492995717794196,0.0435372900911072
0.0493271137987973,0.0444462240270656
0.049371788170011,0.0453679295566968
0.0494335184227282,0.046302254363467
0.0495122259421035,0.0472490343568302
0.049655618871804,0.0486373362832207
0.0498339664022805,0.050050654974529
0.0500470042659384,0.0514883761039661
0.0502944557706948,0.0529498419002168
0.0507864909425163,0.0554549749418418
0.0513732475070502,0.0580215182511191
0.0520531504347872,0.0606456870982432
0.0528245059206766,0.0633234805364083
0.0540745693949736,0.0672133896269032
0.0555000521857688,0.071190840119589
0.0570948573793613,0.0752432716558991
0.0588524453478808,0.0793580401862694
0.0612777138210679,0.0845909418238692
0.0639338637254917,0.0898785764939058
0.0668056870776753,0.0951983713290422
0.0698774410317444,0.100529080720719
0.074004637219226,0.107226824280325
0.078390712707804,0.113876061226174
0.0830032027480089,0.120446325091388
0.0878101234585192,0.126911452835398
0.0942263394127501,0.135034440774812
0.10084932451443,0.142910106886537
0.107619862151208,0.150509995715869
0.114483308344333,0.157814509632197
0.122593764914303,0.165995960807502
0.130692392944302,0.173741167276131
0.138717203827775,0.181047070208175
0.146615476458951,0.187918878925813
0.155809986674601,0.195559971667925
0.164702841068412,0.202620595335847
0.173248938393446,0.209128265944044
0.181415921066676,0.215115077773416
0.190842494872239,0.221764664400449
0.199652236946678,0.227746999188879
0.207840530238834,0.233120344879186
0.215415293625513,0.237941508491669
0.223385824985282,0.242867873251488
0.230606492285312,0.247208657778779
0.237121760418215,0.251030520240599
0.242980441584983,0.254394065635307
0.249168914664088,0.257874385885828
0.254584369844315,0.26086141286145
0.259309190873641,0.263424285032347
0.263421074169126,0.265622951979448
0.267499794960199,0.267775360769293
0.270957323055497,0.269578318000697
0.273882514175811,0.271088462482621
0.276353326503876,0.272353395855095
0.278776172848941,0.273584377938741
0.280755129741428,0.274583090969798
0.282369568325768,0.275393360256891
0.283685369857034,0.276050858688708
0.284994056056753,0.276702136776581
0.286004803303274,0.277203431031906
0.286784947930138,0.277589277768588
0.287386832000239,0.27788640241904
0.287901443140798,0.278139935303917
0.28828513077083,0.278328774284203
0.28857118458702,0.278469368998074
0.288784451102668,0.27857419596156
0.289407499524198,0.278879828775427
